Date,Close,High,Low,Open,Volume
4/28/2023,1990.099976,1990.099976,1977.699951,1986.900024,152
5/1/2023,1983.400024,2005,1976.900024,1980.099976,210
5/2/2023,2014.300049,2018,1994.699951,1994.699951,1896
5/3/2023,2028.599976,2035.099976,2015.199951,2017.099976,1349
5/4/2023,2048,2072,2040,2045,930
5/5/2023,2017.400024,2046.400024,2004.300049,2046.400024,59
5/8/2023,2026.300049,2026.300049,2022.5,2022.5,3
5/9/2023,2036.199951,2037.300049,2025.900024,2026.599976,241
5/10/2023,2030.5,2044.300049,2029.5,2032.300049,248
5/11/2023,2014.699951,2038.300049,2014,2034.099976,90
5/12/2023,2014.5,2014.5,2014.5,2014.5,115
5/15/2023,2018,2018,2013.800049,2013.800049,3
5/16/2023,1988.400024,1988.400024,1988.400024,1988.400024,49
5/17/2023,1980.699951,1983.599976,1980.699951,1983.599976,13
5/18/2023,1956.5,1956.800049,1956.5,1956.5,23
5/19/2023,1978.699951,1978.699951,1960,1960,106
5/22/2023,1974.800049,1980.5,1974.800049,1980.5,8
5/23/2023,1972.400024,1972.400024,1972.400024,1972.400024,1
5/24/2023,1962.800049,1975.400024,1962.800049,1975.400024,189
5/25/2023,1943.099976,1943.099976,1943.099976,1943.099976,1
5/26/2023,1944.099976,1948.400024,1944.099976,1948.199951,166036
5/30/2023,1958,1962.599976,1931,1942.699951,37838
5/31/2023,1963.900024,1973,1953,1958.199951,5959
6/1/2023,1978,1983,1954.300049,1963.199951,750
6/2/2023,1952.400024,1982.5,1947.400024,1977.099976,356
6/5/2023,1958,1961.900024,1937.800049,1947.5,713
6/6/2023,1965.5,1965.5,1958.800049,1960.800049,164
6/7/2023,1942.699951,1968.400024,1940.699951,1959,139
6/8/2023,1963.599976,1969,1943.099976,1943.199951,433
6/9/2023,1962.199951,1969.800049,1960.300049,1965.099976,49
6/12/2023,1955.300049,1963.5,1951.400024,1959.699951,212
6/13/2023,1944.599976,1967.5,1940.300049,1960.599976,343
6/14/2023,1955.300049,1958.199951,1940.300049,1946.199951,202
6/15/2023,1957.800049,1958.800049,1926,1941.699951,329
6/16/2023,1958.400024,1962.900024,1953.5,1961.400024,119
6/20/2023,1935.5,1958.599976,1931.300049,1958.599976,193
6/21/2023,1933.300049,1936.800049,1920,1935.599976,557
6/22/2023,1912.699951,1921,1912.099976,1920,237
6/23/2023,1919.099976,1932.5,1918.699951,1918.699951,105
6/26/2023,1923.699951,1928.5,1922.5,1922.900024,71
6/27/2023,1914,1929.400024,1914,1927,49
6/28/2023,1912.300049,1912.300049,1912.300049,1912.300049,628
6/29/2023,1909.199951,1909.900024,1892.5,1909.900024,289
6/30/2023,1921.099976,1921.099976,1900.599976,1908.599976,445
7/3/2023,1921.699951,1929.5,1917.900024,1917.900024,41
7/5/2023,1919.599976,1933.900024,1914.699951,1923.5,193
7/6/2023,1908.699951,1910.199951,1903.199951,1909.300049,81
7/7/2023,1926.199951,1934.099976,1913.400024,1913.400024,61
7/10/2023,1925,1926.099976,1912.300049,1923.599976,269
7/11/2023,1931.300049,1937,1924.199951,1925,142
7/12/2023,1956.199951,1958,1932.199951,1932.300049,132
7/13/2023,1959.199951,1961.099976,1953,1961.099976,121
7/14/2023,1960.099976,1960.599976,1952.699951,1958.400024,94
7/17/2023,1952.400024,1956.5,1946.599976,1954,29
7/18/2023,1977.199951,1978.400024,1963.400024,1968.800049,83
7/19/2023,1977.5,1977.5,1973,1977,35
7/20/2023,1968.300049,1973.699951,1965.599976,1973.699951,638
7/21/2023,1964.300049,1964.300049,1961.800049,1961.800049,50
7/24/2023,1960.300049,1965.5,1960.300049,1965.300049,2
7/25/2023,1962.099976,1962.5,1953,1953,19
7/26/2023,1968.900024,1972,1966.199951,1966.199951,51
7/27/2023,1945.400024,1945.400024,1945.400024,1945.400024,194253
7/28/2023,1960.400024,1962.199951,1944.199951,1945.5,23155
7/31/2023,1970.5,1971.599976,1950,1959.199951,1025
8/1/2023,1940.699951,1965.400024,1940.699951,1964.900024,688
8/2/2023,1937.400024,1953.599976,1933.199951,1948.400024,652
8/3/2023,1932,1936.5,1928,1934.199951,773
8/4/2023,1939.599976,1945,1920,1934.900024,290
8/7/2023,1933.5,1941,1929.800049,1941,376
8/8/2023,1924.099976,1933.199951,1923,1931.699951,555
8/9/2023,1915.400024,1928.800049,1913.699951,1925.400024,451
8/10/2023,1914.400024,1927.800049,1911.400024,1921.099976,178
8/11/2023,1912.900024,1916.599976,1911.800049,1913,57
8/14/2023,1910.599976,1912.599976,1903.300049,1909.300049,46
8/15/2023,1902.5,1907.699951,1895,1906,73
8/16/2023,1896.099976,1904.5,1890.300049,1904.5,22
8/17/2023,1884.099976,1902.400024,1884,1893.699951,245
8/18/2023,1886.099976,1891.800049,1886.099976,1891.800049,19
8/21/2023,1893.300049,1893.599976,1893.300049,1893.599976,876
8/22/2023,1896.400024,1896.800049,1892.800049,1894.599976,46
8/23/2023,1918.5,1918.5,1909.599976,1909.599976,547
8/24/2023,1918.199951,1920.800049,1918.199951,1920,337
8/25/2023,1911.099976,1919.800049,1911.099976,1919.800049,195
8/28/2023,1917.900024,1921.5,1915.5,1915.5,99
8/29/2023,1936.5,1936.5,1916.900024,1917.900024,1674
8/30/2023,1944.300049,1946.400024,1934.599976,1936,396
8/31/2023,1938.199951,1944.400024,1938.199951,1944.400024,491
9/1/2023,1939.800049,1950,1936.599976,1950,167
9/5/2023,1926.199951,1934.400024,1924.699951,1934.400024,113
9/6/2023,1918.099976,1925.300049,1916.300049,1924.099976,24
9/7/2023,1917.5,1921.5,1917.5,1917.599976,41
9/8/2023,1918.400024,1924.699951,1918.400024,1924,105
9/11/2023,1923.300049,1928.300049,1921.800049,1923,50
9/12/2023,1911.300049,1920.800049,1911.300049,1920.800049,365
9/13/2023,1909.099976,1914.599976,1908.900024,1910.300049,15
9/14/2023,1910,1910,1903,1903,169
9/15/2023,1923.699951,1927.300049,1923.5,1923.5,8
9/18/2023,1931.5,1931.5,1926.400024,1928.199951,19
9/19/2023,1932,1934,1932,1934,6
9/20/2023,1945.599976,1945.599976,1929.199951,1945.599976,119
9/21/2023,1919.199951,1924,1919.199951,1924,9
9/22/2023,1925.400024,1925.400024,1925.400024,1925.400024,1
9/25/2023,1916.599976,1916.599976,1916.599976,1916.599976,114
9/26/2023,1900.400024,1905.099976,1900.400024,1905,161
9/27/2023,1871.599976,1871.599976,1871.599976,1871.599976,12251
9/28/2023,1860.400024,1878.199951,1856.699951,1875.5,4654
9/29/2023,1848.099976,1872.300049,1846,1864.300049,1605
10/2/2023,1830,1845.900024,1826.699951,1844.099976,2309
10/3/2023,1824.599976,1830.900024,1816.800049,1825,310
10/4/2023,1818.5,1828.199951,1816.400024,1821.800049,357
10/5/2023,1816.599976,1826.300049,1815.599976,1826.300049,393
10/6/2023,1830.199951,1831.800049,1809.400024,1819,390
10/9/2023,1849.5,1861.5,1842.5,1842.5,232
10/10/2023,1861,1861.400024,1852.800049,1857,236
10/11/2023,1872.800049,1874.599976,1869.099976,1869.5,65
10/12/2023,1869.300049,1881.199951,1867,1874.699951,46
10/13/2023,1927.400024,1930.099976,1877.5,1877.5,43
10/16/2023,1921.099976,1921.099976,1910.300049,1910.400024,53
10/17/2023,1922.699951,1925.800049,1914.300049,1914.300049,103
10/18/2023,1955.300049,1957.900024,1935,1935,67
10/19/2023,1968.400024,1977.699951,1945.699951,1950.099976,1945
10/20/2023,1982.5,1988.599976,1980.400024,1981.099976,557
10/23/2023,1976.300049,1978.900024,1972.900024,1976.199951,127
10/24/2023,1975,1975,1970.300049,1970.300049,10
10/25/2023,1984.099976,1985.300049,1971.199951,1971.199951,97
10/26/2023,1987.199951,1988.199951,1980.400024,1988.199951,521
10/27/2023,1988.599976,1988.599976,1988.599976,1988.599976,372
10/30/2023,1996.199951,2004.099976,1992.5,2004.099976,157
10/31/2023,1985.199951,2001,1983.699951,1996.5,84
11/1/2023,1978.800049,1990.5,1977.800049,1990.5,41
11/2/2023,1985.599976,1990.300049,1979.5,1989.099976,39
11/3/2023,1991.5,1991.5,1989,1989,12
11/6/2023,1981.599976,1981.599976,1977.400024,1981.599976,130
11/7/2023,1966.800049,1966.800049,1960.699951,1966.5,20
11/8/2023,1951.5,1967.800049,1947.699951,1967.800049,43
11/9/2023,1964.199951,1964.199951,1945.300049,1951.699951,10
11/10/2023,1932.599976,1959.599976,1932.599976,1959.599976,375
11/13/2023,1945.5,1947.199951,1934,1939.900024,191
11/14/2023,1961.800049,1965.800049,1961.800049,1965.800049,2
11/15/2023,1960.099976,1962.800049,1960,1962.800049,6
11/16/2023,1983.900024,1983.900024,1964.599976,1965.300049,39
11/17/2023,1981.599976,1984,1979.800049,1982.5,32
11/20/2023,1977.699951,1979.400024,1969.699951,1978.699951,182
11/21/2023,1999.300049,2005.5,1988.5,1990.699951,16
11/22/2023,1991.400024,1999.400024,1991,1999.099976,6075
11/24/2023,2002.199951,2002.199951,1991.5,1991.900024,63
11/27/2023,2011.800049,2011.800049,2011.699951,2011.699951,228
11/28/2023,2039.699951,2042.699951,2039.699951,2040.599976,174665
11/29/2023,2047.099976,2052.100098,2036,2041.699951,15290
11/30/2023,2038.099976,2047.099976,2033.099976,2046.099976,2506
12/1/2023,2071,2073.199951,2036,2038.300049,614
12/4/2023,2024.099976,2130.199951,2021,2075.300049,1071
12/5/2023,2018.5,2037,2010.199951,2035.099976,289
12/6/2023,2030.5,2035.800049,2019,2019.900024,417
12/7/2023,2029.900024,2034.900024,2024,2029.199951,67
12/8/2023,1998.300049,2033.099976,1995,2031.699951,449
12/11/2023,1978,2004.199951,1977.199951,2004.099976,651
12/12/2023,1977.800049,1994.199951,1977.800049,1984.199951,95
12/13/2023,1982.300049,2024.800049,1975,1978.5,2252
12/14/2023,2030.199951,2040.099976,2024.300049,2024.699951,236
12/15/2023,2021.099976,2043.400024,2018.300049,2032.599976,261
12/18/2023,2026.300049,2032.800049,2024,2024.300049,100
12/19/2023,2038.400024,2042.699951,2025.199951,2025.199951,498
12/20/2023,2034.5,2037.099976,2030.300049,2037.099976,258
12/21/2023,2039.099976,2044.5,2033,2035.800049,228
12/22/2023,2057.100098,2068.699951,2052.199951,2055.699951,202
12/26/2023,2058.199951,2060.800049,2054.199951,2060,64
12/27/2023,2081.899902,2081.899902,2064.800049,2067.300049,586
12/28/2023,2073.899902,2087.300049,2066.5,2081.600098,338
12/29/2023,2062.399902,2068.899902,2062.100098,2068,47
1/2/2024,2064.399902,2073.699951,2057.100098,2063.5,61
1/3/2024,2034.199951,2044,2034.199951,2034.199951,54
1/4/2024,2042.300049,2044.5,2038,2041.599976,88
1/5/2024,2042.400024,2048.100098,2042.400024,2044.5,12
1/8/2024,2026.599976,2033.699951,2019.099976,2019.099976,10
1/9/2024,2026.400024,2035.800049,2026.400024,2035.800049,27
1/10/2024,2021.699951,2035.599976,2021.699951,2029,538
1/11/2024,2014.300049,2025.099976,2014.300049,2025.099976,97
1/12/2024,2046.699951,2057,2031.099976,2031.099976,390
1/16/2024,2026,2054.800049,2026,2051.699951,46
1/17/2024,2002.599976,2026.5,2002.599976,2026.5,764
1/18/2024,2018.599976,2018.599976,2009.5,2012.800049,1474
1/19/2024,2026.5,2036,2019.5,2023.199951,50
1/22/2024,2019.800049,2021.300049,2019.800049,2021.300049,12
1/23/2024,2023.699951,2030.300049,2022.5,2030.300049,15
1/24/2024,2013.900024,2033.199951,2013.900024,2023.199951,253
1/25/2024,2016.900024,2022.400024,2012.099976,2012.099976,548
1/26/2024,2016.800049,2022.400024,2016.800049,2021.699951,49
1/29/2024,2025.199951,2025.199951,2025.199951,2025.199951,150708
1/30/2024,2031.5,2048.5,2028.099976,2032.5,26907
1/31/2024,2048.399902,2055,2030,2035.400024,2007
2/1/2024,2053,2064.5,2029,2040.199951,947
2/2/2024,2036.099976,2055.899902,2027.699951,2054.800049,888
2/5/2024,2025.699951,2040.800049,2013.800049,2038.900024,412
2/6/2024,2034.5,2037.300049,2025.900024,2025.900024,249
2/7/2024,2035.199951,2039.5,2032.699951,2032.800049,71
2/8/2024,2032.199951,2036.699951,2020.300049,2028,341
2/9/2024,2023.300049,2032,2020,2032,62
2/12/2024,2018.199951,2025.5,2011.599976,2025.5,317
2/13/2024,1992.900024,2025.800049,1990,2025.099976,198
2/14/2024,1990.300049,1993.5,1984.800049,1990.300049,1916
2/15/2024,2002.099976,2007.199951,1993.599976,1993.599976,286
2/16/2024,2011.5,2011.5,1996.5,2005,32
2/20/2024,2027.5,2029,2015.599976,2015.599976,1326
2/21/2024,2022.300049,2028.199951,2022.300049,2028.199951,15
2/22/2024,2019.699951,2033.199951,2019.699951,2033.199951,964
2/23/2024,2038.599976,2038.599976,2014.900024,2026,22
2/26/2024,2028.5,2035.400024,2024.800049,2034.099976,143
2/27/2024,2034,2035.900024,2034,2035.900024,964
2/28/2024,2033,2037,2024.800049,2029.5,581
2/29/2024,2045.699951,2049.800049,2034.300049,2034.300049,706
3/1/2024,2086.899902,2086.899902,2041.800049,2043.099976,1210
3/4/2024,2117.699951,2119.800049,2080.699951,2083.600098,805
3/5/2024,2133.5,2133.5,2111.399902,2114.899902,1287
3/6/2024,2150.300049,2150.300049,2125.5,2125.5,443
3/7/2024,2158,2163,2147,2147,152
3/8/2024,2178.600098,2194.899902,2166.300049,2167.300049,259
3/11/2024,2182.5,2184,2177.199951,2181,738
3/12/2024,2160.399902,2182.699951,2160.399902,2182.5,550
3/13/2024,2175.399902,2175.399902,2162.5,2162.5,20
3/14/2024,2163,2163,2162.300049,2163,515
3/15/2024,2157.300049,2161.699951,2157.300049,2161.699951,100
3/18/2024,2160.699951,2160.699951,2146.199951,2146.199951,21
3/19/2024,2156.300049,2156.300049,2156.100098,2156.100098,12
3/20/2024,2157.899902,2185.899902,2150.899902,2157.300049,17
3/21/2024,2182.399902,2211.600098,2182.399902,2207,63
3/22/2024,2158.100098,2179.600098,2157.5,2179.199951,19
3/25/2024,2174.800049,2179.399902,2166.199951,2166.199951,79
3/26/2024,2175.600098,2182.699951,2175.600098,2182.699951,202373
3/27/2024,2190.600098,2196.199951,2172.100098,2179.399902,31200
3/28/2024,2217.399902,2234.100098,2187.100098,2193.600098,2040
4/1/2024,2236.5,2264.199951,2230,2235.699951,400
4/2/2024,2261,2279.199951,2247.600098,2252,435
4/3/2024,2294.399902,2298.800049,2267.899902,2281.699951,285
4/4/2024,2288.800049,2302.899902,2280,2301.699951,251
4/5/2024,2325.699951,2328.399902,2267.399902,2289.199951,344
4/8/2024,2331.699951,2341.800049,2319,2325.600098,202
4/9/2024,2343.5,2364.699951,2337.800049,2337.800049,211
4/10/2024,2329.600098,2358.100098,2327.699951,2346.600098,377
4/11/2024,2354.800049,2376.300049,2330.600098,2341.5,283
4/12/2024,2356.199951,2429,2334.300049,2377.300049,584
4/15/2024,2365.800049,2384.699951,2326,2362.100098,1801
4/16/2024,2390.800049,2390.800049,2371.399902,2384,41
4/17/2024,2371.699951,2391.399902,2369.300049,2384.199951,37
4/18/2024,2382.300049,2384.399902,2368.399902,2368.399902,128
4/19/2024,2398.399902,2399.800049,2377.300049,2379.300049,160
4/22/2024,2332.199951,2383.300049,2326.899902,2383.300049,53
4/23/2024,2327.699951,2330.800049,2294.199951,2327.699951,171
4/24/2024,2324.5,2328.699951,2314.600098,2321.300049,95
4/25/2024,2329.800049,2329.800049,2305,2315,1024
4/26/2024,2334.800049,2347.899902,2332.800049,2347.899902,717
4/29/2024,2345.399902,2345.5,2327.899902,2334.800049,405
4/30/2024,2291.399902,2322.5,2291.399902,2322.5,113
5/1/2024,2299.899902,2327.300049,2283.800049,2287.699951,42
5/2/2024,2299.199951,2324.699951,2292.300049,2321.699951,56
5/3/2024,2299,2301,2277.600098,2300,194
5/6/2024,2321.600098,2325.5,2314.199951,2322.800049,9
5/7/2024,2315.199951,2324.300049,2315.199951,2324.300049,25
5/8/2024,2313.600098,2313.600098,2313.600098,2313.600098,4
5/9/2024,2332.100098,2339.5,2310.699951,2310.699951,5
5/10/2024,2367.300049,2367.300049,2367.300049,2367.300049,126
5/13/2024,2336.100098,2358.300049,2336.100098,2358.300049,14
5/14/2024,2353.399902,2358,2336,2336,6
5/15/2024,2388.699951,2388.699951,2356,2361.600098,29
5/16/2024,2380,2392.199951,2380,2389.5,7
5/17/2024,2412.199951,2415.800049,2380.699951,2380.699951,213
5/20/2024,2433.899902,2435.800049,2409.699951,2415.800049,40
5/21/2024,2421.699951,2429.5,2421,2429.5,6
5/22/2024,2389.199951,2417.600098,2375.800049,2417.5,180
5/23/2024,2335,2371.199951,2335,2371.199951,365
5/24/2024,2332.5,2345.399902,2332.5,2342.600098,25
5/28/2024,2355.199951,2359.699951,2336.899902,2336.899902,26
5/29/2024,2340.300049,2340.300049,2340.300049,2340.300049,119317
5/30/2024,2342.899902,2349.5,2320.800049,2336.899902,32587
5/31/2024,2322.899902,2354,2319,2344.100098,941
6/3/2024,2346.600098,2347.5,2312,2322.600098,781
6/4/2024,2325.5,2347.699951,2313.899902,2347.5,890
6/5/2024,2354.100098,2354.300049,2326.199951,2326.399902,295
6/6/2024,2370.300049,2375.800049,2355,2355,179
6/7/2024,2305.199951,2385.100098,2285.399902,2379.899902,269
6/10/2024,2307.699951,2309.300049,2290.5,2290.600098,69
6/11/2024,2307.5,2314.100098,2300,2300,871
6/12/2024,2336,2338.699951,2310.300049,2314.899902,132
6/13/2024,2300.199951,2317.699951,2296.199951,2309.399902,298
6/14/2024,2331.399902,2331.399902,2305.800049,2307,948
6/17/2024,2312.399902,2320.199951,2309.600098,2320.199951,110
6/18/2024,2330.399902,2330.399902,2311.800049,2311.800049,43
6/20/2024,2353.800049,2354,2328.300049,2328.899902,183
6/21/2024,2316.399902,2331.199951,2316.399902,2331.199951,76
6/24/2024,2330,2332.899902,2322.699951,2323.300049,99
6/25/2024,2316.600098,2333,2316.600098,2324.399902,105
6/26/2024,2299.199951,2314.399902,2298,2307.899902,986
6/27/2024,2324.5,2329,2295,2296.800049,1532
6/28/2024,2327.699951,2338.300049,2319,2325.399902,92
7/1/2024,2327.600098,2329.699951,2321.699951,2323.800049,237
7/2/2024,2323,2334.600098,2323,2330.699951,30
7/3/2024,2359.800049,2361.600098,2330.899902,2330.899902,59
7/5/2024,2388.5,2388.5,2354.899902,2354.899902,72
7/8/2024,2355.199951,2383.800049,2352.800049,2381.699951,64
7/9/2024,2360.100098,2363.699951,2360.100098,2363.100098,9
7/10/2024,2372.199951,2377,2365.800049,2366.300049,19
7/11/2024,2415,2416.699951,2378.699951,2378.699951,72
7/12/2024,2414,2414,2391.300049,2399.800049,355
7/15/2024,2422.899902,2436,2422.899902,2430,540
7/16/2024,2462.399902,2462.399902,2427.399902,2427.399902,93
7/17/2024,2454.800049,2473.100098,2454.800049,2472.899902,10
7/18/2024,2451.800049,2466,2451.800049,2466,2
7/19/2024,2395.5,2419.199951,2395.5,2418.800049,15
7/22/2024,2392,2402.100098,2392,2402.100098,18
7/23/2024,2404.600098,2404.600098,2388.699951,2395.800049,41
7/24/2024,2413.300049,2421,2411.600098,2421,6
7/25/2024,2351.899902,2365.5,2351.899902,2365.5,31
7/26/2024,2380,2386.899902,2368.699951,2368.699951,95
7/29/2024,2377.300049,2377.300049,2377.300049,2377.300049,126409
7/30/2024,2405,2409.300049,2373.800049,2380.899902,25944
7/31/2024,2426.5,2447.600098,2402.800049,2407.100098,1313
8/1/2024,2435,2455.100098,2430.399902,2446.699951,690
8/2/2024,2425.699951,2477,2416,2444,550
8/5/2024,2401.699951,2449.800049,2367.399902,2442,334
8/6/2024,2389.100098,2421.800049,2380,2414.5,163
8/7/2024,2390.5,2401,2384.5,2392.199951,130
8/8/2024,2422.199951,2422.800049,2384.300049,2384.300049,201
8/9/2024,2432.100098,2432.100098,2418.5,2422.300049,611
8/12/2024,2462.399902,2469.800049,2432,2432.699951,566
8/13/2024,2466.699951,2470,2456.5,2461,510
8/14/2024,2439.399902,2472.100098,2439.399902,2468,274
8/15/2024,2453.100098,2467.699951,2431.199951,2451.800049,285
8/16/2024,2498.600098,2508,2451.399902,2453.5,197
8/19/2024,2501.800049,2508.5,2487.199951,2508.5,88
8/20/2024,2511.300049,2527.300049,2500.699951,2503.5,187
8/21/2024,2508.399902,2515.399902,2503.899902,2511,96
8/22/2024,2478.899902,2504.100098,2471.100098,2504.100098,210
8/23/2024,2508.399902,2508.399902,2486.5,2486.5,94
8/26/2024,2517.699951,2523.100098,2509.100098,2509.899902,290
8/27/2024,2516,2523.100098,2506.899902,2515.199951,100
8/28/2024,2501,2501,2501,2501,2353
8/29/2024,2525.699951,2525.699951,2503.899902,2504.100098,3966
8/30/2024,2493.800049,2525.399902,2493.800049,2519.5,208
9/3/2024,2489.899902,2501.800049,2476.300049,2501.600098,206
9/4/2024,2493.399902,2493.399902,2483.5,2490.899902,470
9/5/2024,2511.399902,2513.300049,2493.399902,2493.699951,54
9/6/2024,2493.5,2517.899902,2483.699951,2510.300049,96
9/9/2024,2501.800049,2504.699951,2491.300049,2491.300049,96
9/10/2024,2512.300049,2512.300049,2512.300049,2512.300049,5
9/11/2024,2512.100098,2525.800049,2502.300049,2525.800049,90
9/12/2024,2551.199951,2557,2523.399902,2529.100098,132
9/13/2024,2581.300049,2581.800049,2565,2568.800049,31
9/16/2024,2580.399902,2580.399902,2580.399902,2580.399902,28
9/17/2024,2564.300049,2581.800049,2564.300049,2581.199951,22
9/18/2024,2570.699951,2570.699951,2549.199951,2570.699951,25
9/19/2024,2588,2588,2566,2566,99
9/20/2024,2619.899902,2621.800049,2590.399902,2590.399902,17
9/23/2024,2626.5,2626.5,2626.5,2626.5,9
9/24/2024,2651.199951,2662.300049,2625.5,2636.800049,35
9/25/2024,2659.199951,2664.199951,2649.300049,2656.300049,175
9/26/2024,2669.899902,2669.899902,2660.800049,2662.300049,17216
9/27/2024,2644.300049,2672.100098,2641.699951,2670,4228
9/30/2024,2636.100098,2662.100098,2623.199951,2660.899902,973
10/1/2024,2667.300049,2670.899902,2631.399902,2631.399902,153
10/2/2024,2647.100098,2657.199951,2640,2650.600098,72
10/3/2024,2657.100098,2657.100098,2640,2642.800049,354
10/4/2024,2645.800049,2667,2639,2656,114
10/7/2024,2644.800049,2657.399902,2639,2648.699951,284
10/8/2024,2615,2639,2609.300049,2639,687
10/9/2024,2606,2607.699951,2603,2603,152
10/10/2024,2620.600098,2628.300049,2602.5,2602.5,320
10/11/2024,2657.600098,2658.100098,2638.199951,2638.300049,12
10/14/2024,2647.800049,2655.300049,2647.800049,2655,40
10/15/2024,2661.399902,2661.399902,2661.399902,2661.399902,39
10/16/2024,2674,2674,2674,2674,6
10/17/2024,2691,2691.699951,2677.199951,2677.399902,30
10/18/2024,2713.699951,2719.600098,2713.699951,2713.699951,29
10/21/2024,2723.100098,2738.399902,2719.5,2721.899902,52
10/22/2024,2744.199951,2746,2728.600098,2731.699951,93
10/23/2024,2714.399902,2742.5,2714.199951,2742.5,18
10/24/2024,2734.899902,2736.100098,2729,2729,27
10/25/2024,2740.899902,2742.399902,2725.5,2725.5,29
10/28/2024,2742.899902,2742.899902,2729.5,2736.100098,56
10/29/2024,2768.399902,2768.399902,2768.399902,2768.399902,848
10/30/2024,2788.5,2789,2774.600098,2774.600098,231
10/31/2024,2738.300049,2787.5,2733.5,2787.399902,849
11/1/2024,2738.600098,2756,2734.199951,2745.5,109
11/4/2024,2736.100098,2737.100098,2736.100098,2736.5,16
11/5/2024,2740.300049,2743.899902,2740.300049,2743,23
11/6/2024,2667.600098,2734.5,2659.399902,2734.5,427
11/7/2024,2698.399902,2699.100098,2662.5,2662.5,676
11/8/2024,2687.5,2694.600098,2682.899902,2688.5,1038
11/11/2024,2611.199951,2671.699951,2611.199951,2671.699951,20
11/12/2024,2600,2605.5,2592.800049,2605.5,118
11/13/2024,2580.800049,2611.800049,2580.800049,2611.100098,53
11/14/2024,2568.199951,2576.199951,2554.199951,2555.100098,27
11/15/2024,2565.699951,2565.699951,2565.699951,2565.699951,20
11/18/2024,2610.600098,2610.699951,2589.399902,2591.699951,136
11/19/2024,2627.100098,2627.699951,2619.300049,2621.899902,87
11/20/2024,2648.199951,2648.199951,2638.5,2638.5,27
11/21/2024,2672.100098,2672.100098,2655.699951,2659.300049,33
11/22/2024,2709.899902,2710.5,2685.600098,2687.5,41
11/25/2024,2616.800049,2689.399902,2616.800049,2689.399902,94
11/26/2024,2620.300049,2625.600098,2620.300049,2625.600098,177858
11/27/2024,2639.899902,2657.899902,2627.199951,2633.5,61653
11/29/2024,2657,2664.300049,2620.699951,2636.399902,3861
12/2/2024,2634.899902,2649.800049,2621.699951,2649,695
12/3/2024,2644.699951,2654.699951,2636,2639,1062
12/4/2024,2653.800049,2658.300049,2637,2639.199951,249
12/5/2024,2626.600098,2655,2625.699951,2652.399902,573
12/6/2024,2638.600098,2643.100098,2617.5,2620.199951,571
12/9/2024,2664.899902,2677.100098,2630.800049,2632.100098,935
12/10/2024,2697.600098,2698.199951,2661,2662.300049,437
12/11/2024,2733.800049,2733.800049,2693.100098,2701.800049,3387
12/12/2024,2687.5,2725.100098,2677.399902,2725.100098,2365
12/13/2024,2656,2689.300049,2647.899902,2688.199951,1125
12/16/2024,2651.399902,2663.300049,2651,2658.300049,877
12/17/2024,2644.399902,2652.300049,2632.5,2651.800049,705
12/18/2024,2636.5,2647.100098,2590.199951,2644.300049,566
12/19/2024,2592.199951,2610.300049,2582.100098,2582.100098,238
12/20/2024,2628.699951,2631.600098,2604.899902,2605.300049,592
12/23/2024,2612.300049,2627.699951,2611.100098,2620,451
12/24/2024,2620,2620,2609.5,2613,35
12/26/2024,2638.800049,2638.800049,2627.899902,2628.5,84
12/27/2024,2617.199951,2617.699951,2616.399902,2617.699951,642
12/30/2024,2606.100098,2626.899902,2597,2620.699951,794
12/31/2024,2629.199951,2629.199951,2604.899902,2608.399902,401
